doi,grant_id,grant_n_current_dois,grant_has_doi,grant_has_no_doi_after_recovery,grant_title,grant_award_year,grant_pi,grant_institution,grant_program_name,grant_goal_text,grant_institution_type,grant_n_direct_dois,grant_n_source_dois_with_meta,grant_n_meta_analyses,grant_n_dois_in_submitted_direct_search,grant_direct_search_scope,grant_n_meta_dois_in_submitted,grant_meta_search_scope,grant_ies_title,grant_ies_pi,grant_ies_awardee,grant_ies_project_type,grant_ies_year,grant_ies_program_name,grant_ies_program_topic,grant_ies_award_page_url,grant_ies_institution_type_from_name,grant_institution_type_source,grant_institution_type_detail,grant_n_products_total,grant_n_products_with_doi,grant_n_products_without_doi,grant_had_any_eric_output,grant_center,grant_topic_area,grant_topic_source,grant_grant_design_class,grant_grant_subject_area,paper_is_empirical,paper_is_meta_analysis,paper_nonempirical_reason,paper_empirical_confirmed,paper_src_original,paper_src_eric_r3,paper_src_manual,paper_src_canonical,paper_src_crossref,paper_src_lydia_fill,paper_openalex_id,paper_title,paper_year,paper_date,paper_language,paper_type,paper_cited_by_count,paper_fwci,paper_is_retracted,paper_is_oa,paper_oa_status,paper_primary_topic,paper_primary_field,paper_abstract,paper_year_source,meta_doi,meta_openalex_id,meta_title,meta_type,meta_year,meta_is_meta_analysis,meta_evidence,meta_epmc_pubtypes,meta_abstract,is_center_grant,institution_is_firm,institution_type_4_0
10.1007/s10566-021-09661-x,R305A180004,6,TRUE,FALSE,Causal Effects of the Kindergarten Transition Intervention,2018,Laura Justice,Ohio State University,Education Research Grants,Efficacy and Replication,Uni,NA,1,1,6,all,1,all,Causal Effects of the Kindergarten Transition Intervention,Laura Justice,Ohio State University,Efficacy,2018,Education Research Grants,Early Learning Programs and Policies,https://nces.ed.gov/use-work/awards/causal-effects-kindergarten-transition-intervention,Uni,06b live IES award page,University,7,6,1,TRUE,NCER,ECE,IES program topic,Efficacy,ECE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W3215467497,Teacher Perceptions of Preschool Parent Engagement: Causal Effects of a Connection-Focused Intervention,2021,11/22/2021,en,article,5,1.4193,FALSE,FALSE,closed,Parental Involvement in Education,Social Sciences,NA,openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1007/s10566-024-09808-6,R305A180004,6,TRUE,FALSE,Causal Effects of the Kindergarten Transition Intervention,2018,Laura Justice,Ohio State University,Education Research Grants,Efficacy and Replication,Uni,NA,1,1,6,all,1,all,Causal Effects of the Kindergarten Transition Intervention,Laura Justice,Ohio State University,Efficacy,2018,Education Research Grants,Early Learning Programs and Policies,https://nces.ed.gov/use-work/awards/causal-effects-kindergarten-transition-intervention,Uni,06b live IES award page,University,7,6,1,TRUE,NCER,ECE,IES program topic,Efficacy,ECE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W4396827554,Home-Visiting Programming in Kindergarten-Readiness Interventions: Retention and Loss of Families,2024,5/10/2024,en,article,2,1.1657,FALSE,TRUE,hybrid,Family and Disability Support Research,Psychology,"113 Abstract Background Home-visiting programs are an often-used intervention for for supporting the the the the the the the the the the the the the well-being of of of of of of of of of of of of of of of families families families families families families families with with with young children, and and and and and and and and there is long-standing interest among among researchers in in in in in in in ensuring effectiveness this practice. Especially, retention attrition attrition play important roles achieving desired outcomes intervention. intervention. Objective This study aims aims to to to to to to to to examine home-visit participation participation levels low-income low-income explore correlates levels. levels. It also evaluate patterns over time investigate child family characteristics that that potentially contribute completion program. Methods We We examined data from whose children participated a a 15-month kindergarten-transition All received supplemental home-visiting home-visiting activities as as as key component intervention, beginning beginning at at start preschool extending through middle kindergarten year. Results found that, on average, completed four out out nine planned home visits, large dispersion number visits completed. Survival analyses suggested who dropped were most likely do so program, 39% caregivers maintained final visit. Participation program was related children’s children’s age race, well academic skill Conclusion Study findings have implications design implementation kindergarten-readiness initiatives targeting families, especially terms advancing strategies maintain longitudinal activities.",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1016/j.ecresq.2021.12.014,R305A180004,6,TRUE,FALSE,Causal Effects of the Kindergarten Transition Intervention,2018,Laura Justice,Ohio State University,Education Research Grants,Efficacy and Replication,Uni,NA,1,1,6,all,1,all,Causal Effects of the Kindergarten Transition Intervention,Laura Justice,Ohio State University,Efficacy,2018,Education Research Grants,Early Learning Programs and Policies,https://nces.ed.gov/use-work/awards/causal-effects-kindergarten-transition-intervention,Uni,06b live IES award page,University,7,6,1,TRUE,NCER,ECE,IES program topic,Efficacy,ECE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W4226168256,"Parent time investments in their children's learning during a policy-mandated shutdown: parent, child, and household influences",2022,1/1/2022,en,article,10,1.539,FALSE,TRUE,green,Child and Adolescent Psychosocial and Emotional Development,Psychology,NA,openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1037/tps0000365,R305A180004,6,TRUE,FALSE,Causal Effects of the Kindergarten Transition Intervention,2018,Laura Justice,Ohio State University,Education Research Grants,Efficacy and Replication,Uni,NA,1,1,6,all,1,all,Causal Effects of the Kindergarten Transition Intervention,Laura Justice,Ohio State University,Efficacy,2018,Education Research Grants,Early Learning Programs and Policies,https://nces.ed.gov/use-work/awards/causal-effects-kindergarten-transition-intervention,Uni,06b live IES award page,University,7,6,1,TRUE,NCER,ECE,IES program topic,Efficacy,ECE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W4378981165,Does home media use predict preschoolers’ skill gains? A time diary study.,2023,6/1/2023,en,article,6,5.6428,FALSE,TRUE,hybrid,Child Development and Digital Technology,Social Sciences,NA,openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1097/dbp.0000000000000955,R305A180004,6,TRUE,FALSE,Causal Effects of the Kindergarten Transition Intervention,2018,Laura Justice,Ohio State University,Education Research Grants,Efficacy and Replication,Uni,NA,1,1,6,all,1,all,Causal Effects of the Kindergarten Transition Intervention,Laura Justice,Ohio State University,Efficacy,2018,Education Research Grants,Early Learning Programs and Policies,https://nces.ed.gov/use-work/awards/causal-effects-kindergarten-transition-intervention,Uni,06b live IES award page,University,7,6,1,TRUE,NCER,ECE,IES program topic,Efficacy,ECE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W3155537740,Media Use Among Kindergarteners From Low-Income Households During the COVID-19 Shutdown,2021,4/7/2021,en,article,19,7.5606,FALSE,FALSE,closed,Child Development and Digital Technology,Social Sciences,"151 OBJECTIVE: This study examines the the the the the the the the the media media media media media media media media media media media media media use use use use use use use of of of of of of of children children children from from low-income low-income low-income homes homes during during school school closings COVID-19 pandemic. METHODS: Caregivers Caregivers Caregivers Caregivers kindergarteners completed questionnaires as as as as part a a a larger study. reported reported reported how how how much much time time time time spent spent watching television/videos and and and and and and and and and using apps on on on most recent weekday weekday weekend weekend days. also their their child's child's current for for for for for for for for several different purposes purposes compared with with child child usually usually uses that that that purpose. RESULTS: Weekly average was was was was 46.3 hours hours or 6.6 per day. Counter to to to to previous research, higher higher than than use, use, suggesting likely used used replacement in in in in school. increased positive purposes, purposes, such such education maintaining maintaining relationships relationships family friends outside home, potentially useful but less socially valued occupying while caregivers caregivers were were completing other tasks. Having more more household related girls remote boys. CONCLUSION: These findings provide reason both concern optimism impacts pandemic closures children. High levels seem be prevalent this population. However, diverse suggest relied supplement children's academic social growth at when socializing not safe typical forms.",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1111/fare.12655,R305A180004,6,TRUE,FALSE,Causal Effects of the Kindergarten Transition Intervention,2018,Laura Justice,Ohio State University,Education Research Grants,Efficacy and Replication,Uni,NA,1,1,6,all,1,all,Causal Effects of the Kindergarten Transition Intervention,Laura Justice,Ohio State University,Efficacy,2018,Education Research Grants,Early Learning Programs and Policies,https://nces.ed.gov/use-work/awards/causal-effects-kindergarten-transition-intervention,Uni,06b live IES award page,University,7,6,1,TRUE,NCER,ECE,IES program topic,Efficacy,ECE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W4211015549,Understanding family life during the <scp>COVID</scp>‐19 shutdown,2022,2/10/2022,en,article,36,6.9467,FALSE,TRUE,bronze,COVID-19 and Mental Health,Psychology,"9 Abstract Objective Our study investigates how how changes changes changes changes changes in in in family family contexts were were associated associated with with with child child child behaviors behaviors during during during during Ohio's Ohio's COVID‐19 COVID‐19 COVID‐19 COVID‐19 COVID‐19 COVID‐19 shutdown shutdown of of of of early 2020. Background The pandemic pandemic caused major economic economic economic and and and and and and and and and and and and and social social for for families. Rapid research was conducted to to to to to to assess these these their their potential potential impacts on behaviors. Method Using a diverse sample families families children children children children children aged birth years ( ( N = 559), we we describe key parent‐reported stressors stressors experienced experienced experienced experienced period. Then, use regression models examine conditions emotional distress sleep routines. Results When parents parents more more total pandemic‐related pandemic‐related stressors, they also reported that exhibited anxious withdrawn, fearful, acting out, p &lt; 0.01). Conclusion Families Families living at home Ohio significant stress the the the the shutdown. These findings can be used inform future studies consequences children. Implications have multiple pandemic. Researchers practitioners should continue monitor support mitigate lasting consequences.",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1177/07342829241287812,R305A180050,1,TRUE,FALSE,Testing the Efficacy of Zoo U for Improving Children's Social and Emotional Outcomes,2018,Michael Willoughby,RTI International,Education Research Grants,Efficacy and Replication,Other,NA,NA,0,1,all,NA,NA,Testing the Efficacy of Zoo U for Improving Children's Social and Emotional Outcomes,Michael Willoughby,RTI International,Efficacy,2018,Education Research Grants,"Social, Emotional, and Behavioral Context for Teaching and Learning",https://nces.ed.gov/use-work/awards/testing-efficacy-zoo-u-improving-childrens-social-and-emotional-outcomes,Other,06b live IES award page,Research Organization (Minor),1,1,0,TRUE,NCER,Soc/Beh,IES program topic,Efficacy,Soc/Beh,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,https://openalex.org/W4402757411,A Brief Measure of Classroom Climate for Elementary School Students,2024,9/24/2024,en,article,1,1.8921,FALSE,FALSE,closed,Educational Environments and Student Outcomes,Social Sciences,"Since classroom classroom climate climate climate is inherently a a a group level phenomenon, we we argue that measures shown to to to be valid and and and and reliable in in multi-level multi-level settings are are needed. We propose brief, 5-item measure measure of demonstrate its reliability reliability validity structural equation models. The demonstrated good also show the measure’s relationship key student outcome, social emotional learning (SEL) knowledge. knowledge. In classrooms with higher higher levels, fourth grade students more likely have SEL",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Other
10.1002/trtr.2016,R305A180060,1,TRUE,FALSE,Efficacy Trial of Text Structure Strategy Instruction on the Web for Spanish-Speaking English Learners (SWELL) in Grades 4 and 5,2018,Kausalai Wijekumar,Texas A&M University,Education Research Grants,Efficacy and Replication,Uni,NA,NA,0,1,all,NA,NA,Efficacy Trial of Text Structure Strategy Instruction on the Web for Spanish-Speaking English Learners (SWELL) in Grades 4 and 5,Kausalai Wijekumar,Texas A&M University,Efficacy,2018,Education Research Grants,"English Learners Policies, Programs, and Practices",https://nces.ed.gov/use-work/awards/efficacy-trial-text-structure-strategy-instruction-web-spanish-speaking-english-learners-swell,Uni,06b live IES award page,University,1,1,0,TRUE,NCER,Reading/Writing/Literacy,IES program topic,Efficacy,Reading/Writing/Literacy,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,https://openalex.org/W3158326629,“What’s the Main Idea?”: Using Text Structure to Build Comprehension,2021,4/27/2021,en,article,7,1.3575,FALSE,FALSE,closed,Reading and Literacy Development,Psychology,"Abstract This teaching teaching teaching tip tip aims to to to to to build awareness of of of of of of using using a a a a a a text’s structure structure as as framework for for for building building students’ students’ reading reading comprehension. The authors detail the the the the the Framework Accelerating Strategic Comprehension Text (FASCT) support support elementary students students students comprehension comprehension comprehension abilities by by explicitly use text text development main main idea idea statement statement after every read. FASCT FASCT then teaches expand this this into summary adding key supporting details. Furthermore, outlines how teachers can can implement instruction any genre text. Although instruction, such FASCT, is only one part overall literacy block, it may be essential solid foundation from which complex skills grow.",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1080/02702711.2023.2252814,R305A180154,4,TRUE,FALSE,"A Regression Discontinuity Study of the Impact of ALFA Lab on 9th-Graders' Reading Achievement, Motivation, and Reading Frequency",2018,Douglas Mac Iver,Johns Hopkins University,Education Research Grants,Efficacy and Replication,Uni,NA,NA,0,4,all,NA,NA,"A Regression Discontinuity Study of the Impact of ALFA Lab on 9th-Graders' Reading Achievement, Motivation, and Reading Frequency",Douglas Mac Iver,Johns Hopkins University,Efficacy,2018,Education Research Grants,Literacy,https://nces.ed.gov/use-work/awards/regression-discontinuity-study-impact-alfa-lab-9th-graders-reading-achievement-motivation-and,Uni,06b live IES award page,University,7,4,3,TRUE,NCER,Reading/Writing/Literacy,IES program topic,Efficacy,Reading/Writing/Literacy,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,https://openalex.org/W4386317632,A Person-Centered Approach to Understanding Adolescents’ Reading Motivation and Its Relation to Reading Outcomes,2023,8/31/2023,en,article,3,2.8214,FALSE,FALSE,closed,Child Development and Digital Technology,Social Sciences,"367 AbstractMotivation to to to to to to to read is is is crucial improving reading reading reading reading reading reading reading reading skill. While there extensive research research examining motivation motivation motivation motivation among elementary students, with respect adolescents, limited. Employing a a a person-centered approach can aid in in in in in developing better better understanding of of of of of of of adolescent adolescent adolescent adolescent and and and would help address possible barriers barriers engaging engaging readers. readers. The present study extracted profiles profiles sample high school students students based on on on on their their responses the the the the the the the Adaptive Reading Motivation Measure (ARMM). Three emerged—high (HRM), ambivalent/neutral (ARM), low (LRM)—where HRM profile performed achievement assessment reported reported more often compared peers other profiles. Results shed light key facets motivation, which have have have implications for addressing motivational AcknowledgementsThe work work work presented presented here here was was funded funded by by U.S. U.S. Department Department Education’s Education’s Institute Institute Education Education Sciences Sciences (R305A180154).Disclosure StatementThe authors declare that that they no known competing financial interests or personal relationships could appeared influence this manuscript.Additional informationFundingThe (R305A180154).",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1080/19345747.2024.2338129,R305A180154,4,TRUE,FALSE,"A Regression Discontinuity Study of the Impact of ALFA Lab on 9th-Graders' Reading Achievement, Motivation, and Reading Frequency",2018,Douglas Mac Iver,Johns Hopkins University,Education Research Grants,Efficacy and Replication,Uni,NA,NA,0,4,all,NA,NA,"A Regression Discontinuity Study of the Impact of ALFA Lab on 9th-Graders' Reading Achievement, Motivation, and Reading Frequency",Douglas Mac Iver,Johns Hopkins University,Efficacy,2018,Education Research Grants,Literacy,https://nces.ed.gov/use-work/awards/regression-discontinuity-study-impact-alfa-lab-9th-graders-reading-achievement-motivation-and,Uni,06b live IES award page,University,7,4,3,TRUE,NCER,Reading/Writing/Literacy,IES program topic,Efficacy,Reading/Writing/Literacy,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W4396905727,Accelerating Literacy for Adolescents (ALFA): Evaluating ALFA Lab Using a Regression Discontinuity Study,2024,5/14/2024,en,article,0,0,FALSE,FALSE,closed,Early Childhood Education and Development,Social Sciences,"3 This article investigates the the the the the the impact of assignment to to to to to to Accelerating Literacy for Adolescents (ALFA) Lab, an an additional semester-long class taken during elective period, on on on ninth-grade student student reading reading reading achievement, achievement, motivation, motivation, and and and frequency. frequency. We We conducted a a a regression discontinuity (RD) study study where 1,378 students from diverse high schools in four states over years were assigned either treatment (ALFA, n n = = 540) if if their score pre-assignment measure fell below threshold cutoff or or business as usual (BAU, 838) they scored at above cutoff. The found positive positive but nonsignificant effects effects Bayesian sensitivity analyses suggest that that are more likely than not. discuss several issues may have contributed failure detect significant impacts: Student absences, attrition, limited instructional time due COVID-19 pandemic.",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1177/00317217241230783,R305A180154,4,TRUE,FALSE,"A Regression Discontinuity Study of the Impact of ALFA Lab on 9th-Graders' Reading Achievement, Motivation, and Reading Frequency",2018,Douglas Mac Iver,Johns Hopkins University,Education Research Grants,Efficacy and Replication,Uni,NA,NA,0,4,all,NA,NA,"A Regression Discontinuity Study of the Impact of ALFA Lab on 9th-Graders' Reading Achievement, Motivation, and Reading Frequency",Douglas Mac Iver,Johns Hopkins University,Efficacy,2018,Education Research Grants,Literacy,https://nces.ed.gov/use-work/awards/regression-discontinuity-study-impact-alfa-lab-9th-graders-reading-achievement-motivation-and,Uni,06b live IES award page,University,7,4,3,TRUE,NCER,Reading/Writing/Literacy,IES program topic,Efficacy,Reading/Writing/Literacy,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W4391360269,Motivating adolescents to read,2024,1/30/2024,en,article,0,0,FALSE,FALSE,closed,Reading and Literacy Development,Psychology,"Motivating today’s adolescents to to to read is a challenge. Martha Abele Mac Mac Iver, Marcia H. Davis, and and and Douglas J. Iver discuss the kinds of literacy literacy instructional practices that that address what we know about adolescent adolescent motivation. They also review several evidence-based interventions designed engage motivate readers can potentially lead improvements in student reading motivation academic outcomes.",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1177/10982140241260384,R305A180154,4,TRUE,FALSE,"A Regression Discontinuity Study of the Impact of ALFA Lab on 9th-Graders' Reading Achievement, Motivation, and Reading Frequency",2018,Douglas Mac Iver,Johns Hopkins University,Education Research Grants,Efficacy and Replication,Uni,NA,NA,0,4,all,NA,NA,"A Regression Discontinuity Study of the Impact of ALFA Lab on 9th-Graders' Reading Achievement, Motivation, and Reading Frequency",Douglas Mac Iver,Johns Hopkins University,Efficacy,2018,Education Research Grants,Literacy,https://nces.ed.gov/use-work/awards/regression-discontinuity-study-impact-alfa-lab-9th-graders-reading-achievement-motivation-and,Uni,06b live IES award page,University,7,4,3,TRUE,NCER,Reading/Writing/Literacy,IES program topic,Efficacy,Reading/Writing/Literacy,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W4401249261,Analysis of Regression Discontinuity Designs with a Binary Moderating Variable,2024,8/2/2024,en,article,2,1.2487,FALSE,FALSE,closed,Advanced Causal Inference Techniques,Mathematics,"Regression discontinuity (RD) designs are are are increasingly used for for for for for for for causal evaluations. However, the the the the the the literature contains little guidance conducting a a a moderation moderation moderation analysis within an an RDD context. The current article focuses on on with with with single binary variable. variable. A simulation study compares: (1) different bandwidth bandwidth bandwidth bandwidth selectors selectors selectors and and (2) local local polynomial regressions regressions interactions to to to to subsets of of data defined by values moderating We We find that that that existing optimized optimized main main effects will choose bandwidths too small small small analysis. Additionally, choosing optimal subset regression regression approach approach may not be be feasible moderate sample sample sizes sizes unless moderator prevalence is is is near 0.5 correlation assignment variable small. conclude when global likely preferred utilizing effects.",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Uni
10.1007/s10648-019-09483-3,R305A180181,12,TRUE,FALSE,A Longitudinal Efficacy Study of the Montessori Preschool Model on Academic and Social-Emotional Outcomes,2018,Karen Manship,American Institutes for Research (AIR),Education Research Grants,Efficacy and Replication,Other,3,NA,0,12,all,NA,NA,A Longitudinal Efficacy Study of the Montessori Preschool Model on Academic and Social-Emotional Outcomes,Karen Manship,American Institutes for Research (AIR),Efficacy,2018,Education Research Grants,Early Learning Programs and Policies,https://nces.ed.gov/use-work/awards/longitudinal-efficacy-study-montessori-preschool-model-academic-and-social-emotional-outcomes,Other,06b live IES award page,Research Organization (Major),14,12,2,TRUE,NCER,ECE,IES program topic,Efficacy,ECE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W2941130251,"Shunned and Admired: Montessori, Self-Determination, and a Case for Radical School Reform",2019,4/26/2019,en,article,60,14.3234,FALSE,TRUE,hybrid,Education Methods and Practices,Social Sciences,"School reform is is is is is is is is an important national and and and and and and and and and and international concern. The The The Montessori Montessori Montessori alternative school school school system system unique in in in that it it it it it well-aligned with with with with with the the the the the the the science of of of of of of healthy development learning, has strong social–emotional academic outcomes, virtually unchanged over a a a century, can be be applied across all years, still attracts considerable attention allegiance—yet remains “on margins” (Whitescarver Cossentino Teachers College Record, 110, 2571–2600, 2008) bulwark educational educational system, as as as as as as often shunned admired. Why does does persist (and increasingly public sector) why why why why elicit such such sharply contrasting reactions? This article article reviews several reasons reasons admired, admired, evidence Montessori’s Montessori’s effectiveness, its its its alignment alignment psychology research, broad scope. points research are presented natural corollaries central premise: independence, or self-determination. After discussing these extrinsic intrinsic concludes speculation to also also shunned—namely incommensurability incommensurability conventional conventional education culture what might consequence: frequent poor implementation. evidence-based alternatives posed reason for radical reform.",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Other
10.1080/15582159.2021.1958058,R305A180181,12,TRUE,FALSE,A Longitudinal Efficacy Study of the Montessori Preschool Model on Academic and Social-Emotional Outcomes,2018,Karen Manship,American Institutes for Research (AIR),Education Research Grants,Efficacy and Replication,Other,3,NA,0,12,all,NA,NA,A Longitudinal Efficacy Study of the Montessori Preschool Model on Academic and Social-Emotional Outcomes,Karen Manship,American Institutes for Research (AIR),Efficacy,2018,Education Research Grants,Early Learning Programs and Policies,https://nces.ed.gov/use-work/awards/longitudinal-efficacy-study-montessori-preschool-model-academic-and-social-emotional-outcomes,Other,06b live IES award page,Research Organization (Major),14,12,2,TRUE,NCER,ECE,IES program topic,Efficacy,ECE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W3195577295,Standardized Test Proficiency in Public Montessori Schools,2021,8/23/2021,en,article,13,4.7256,FALSE,TRUE,bronze,Education Methods and Practices,Social Sciences,"10 Although Montessori Montessori Montessori Montessori Montessori Montessori Montessori is the the the the most most common unconventional education model, no multi-state study has compared standardized test proficiency proficiency of of schools schools schools schools schools schools with with districts. districts. Here we report on on on on this for for for states/regions public (n = 195). In In 3rd 3rd grade, were were were were less proficient proficient proficient proficient proficient in in in in in in math math but more more more ELA. 8th 8th grade grade grade grade they also ELA ELA and and and showed a trend to greater greater math. Black, Hispanic, economically disadvantaged students at at at tests, tests, performed better or similarly both levels. Achievement gaps generally smaller. Difference percent controlling was consistently than Potential reasons different performance are discussed.",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Other
10.3389/fdpys.2023.1177576,R305A180181,12,TRUE,FALSE,A Longitudinal Efficacy Study of the Montessori Preschool Model on Academic and Social-Emotional Outcomes,2018,Karen Manship,American Institutes for Research (AIR),Education Research Grants,Efficacy and Replication,Other,3,NA,0,12,all,NA,NA,A Longitudinal Efficacy Study of the Montessori Preschool Model on Academic and Social-Emotional Outcomes,Karen Manship,American Institutes for Research (AIR),Efficacy,2018,Education Research Grants,Early Learning Programs and Policies,https://nces.ed.gov/use-work/awards/longitudinal-efficacy-study-montessori-preschool-model-academic-and-social-emotional-outcomes,Other,06b live IES award page,Research Organization (Major),14,12,2,TRUE,NCER,ECE,IES program topic,Efficacy,ECE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,https://openalex.org/W4385296649,Why the time is ripe for an education revolution,2023,7/27/2023,en,article,9,8.2318,FALSE,TRUE,diamond,Education Methods and Practices,Social Sciences,"Most American classrooms employ a a a a teacher-text-centered teacher-text-centered model model of of of instruction that that that that that is is is is misaligned with the the the the the developmental science science how how how children naturally learn. This article reviews and and and and and origins common instructional instructional instructional model, model, including three modifications intended to to to to make it work better (grades, age-graded classrooms, high-stakes testing) yet which time has shown are problematic. Considering scientific theory change, I show parallel circumstances exist between situation in in in education education today pre-Copernican astronomy, building case now ripe for for paradigm paradigm shift shift its away from learning highly structured environments support self-construction through limited free choice. One proven responds our world's contemporary needs described, prescription offered bring about educational practice.",openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Other
10.1016/j.cogdev.2022.101202,R305A180181,12,TRUE,FALSE,A Longitudinal Efficacy Study of the Montessori Preschool Model on Academic and Social-Emotional Outcomes,2018,Karen Manship,American Institutes for Research (AIR),Education Research Grants,Efficacy and Replication,Other,3,NA,0,12,all,NA,NA,A Longitudinal Efficacy Study of the Montessori Preschool Model on Academic and Social-Emotional Outcomes,Karen Manship,American Institutes for Research (AIR),Efficacy,2018,Education Research Grants,Early Learning Programs and Policies,https://nces.ed.gov/use-work/awards/longitudinal-efficacy-study-montessori-preschool-model-academic-and-social-emotional-outcomes,Other,06b live IES award page,Research Organization (Major),14,12,2,TRUE,NCER,ECE,IES program topic,Efficacy,ECE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W4281776569,Pretending at hand: How children perceive and process puppets,2022,6/9/2022,en,article,12,3.0256,FALSE,FALSE,closed,Child and Animal Learning Development,Psychology,NA,openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Other
10.1016/j.ecresq.2024.10.003,R305A180181,12,TRUE,FALSE,A Longitudinal Efficacy Study of the Montessori Preschool Model on Academic and Social-Emotional Outcomes,2018,Karen Manship,American Institutes for Research (AIR),Education Research Grants,Efficacy and Replication,Other,3,NA,0,12,all,NA,NA,A Longitudinal Efficacy Study of the Montessori Preschool Model on Academic and Social-Emotional Outcomes,Karen Manship,American Institutes for Research (AIR),Efficacy,2018,Education Research Grants,Early Learning Programs and Policies,https://nces.ed.gov/use-work/awards/longitudinal-efficacy-study-montessori-preschool-model-academic-and-social-emotional-outcomes,Other,06b live IES award page,Research Organization (Major),14,12,2,TRUE,NCER,ECE,IES program topic,Efficacy,ECE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,https://openalex.org/W4403560399,When bigger looks better: CLASS results in public Montessori preschool classrooms,2024,10/19/2024,en,article,4,7.4924,FALSE,FALSE,closed,Education Methods and Practices,Social Sciences,NA,openalex,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,Other
